2.64,2.87318,0.06344,0.32281,2416.04853,161.2874,5901.17014,111.26884,1.57E-07,3.35E-08,8.74E-10,3.58E-10,3.42E-10,1.55E-10
2.72,2.95928,0.06729,0.33698,2453.24377,160.57154,5893.24521,111.09061,1.58E-07,3.25E-08,9.31E-10,3.68E-10,3.69E-10,1.62E-10
2.8,3.04534,0.07109,0.35098,2489.87799,159.89214,5885.42073,110.91437,1.58E-07,3.10E-08,9.89E-10,3.75E-10,3.98E-10,1.67E-10
2.88,3.13136,0.07503,0.36455,2525.96527,159.5239,5877.69394,110.74017,1.58E-07,2.94E-08,1.05E-09,3.82E-10,4.27E-10,1.73E-10
2.96,3.21735,0.07899,0.37787,2561.51888,159.2406,5870.06414,110.5679,1.58E-07,2.79E-08,1.11E-09,3.89E-10,4.57E-10,1.78E-10
3.04,3.30331,0.08291,0.39103,2596.55146,158.93636,5862.52963,110.39753,1.59E-07,2.65E-08,1.17E-09,3.94E-10,4.87E-10,1.83E-10
3.12,3.38923,0.08701,0.40569,2631.07503,159.03914,5855.08873,110.22903,1.59E-07,2.61E-08,1.23E-09,4.04E-10,5.18E-10,1.90E-10
3.2,3.47512,0.09108,0.42036,2665.101,159.13341,5847.73979,110.06237,1.59E-07,2.59E-08,1.29E-09,4.13E-10,5.50E-10,1.96E-10
3.28,3.56097,0.09511,0.43486,2698.6403,159.18178,5840.48019,109.89759,1.59E-07,2.58E-08,1.35E-09,4.22E-10,5.83E-10,2.03E-10
3.36,3.6468,0.09926,0.44752,2731.70329,159.13512,5833.30931,109.73458,1.60E-07,2.51E-08,1.41E-09,4.29E-10,6.15E-10,2.08E-10
3.44,3.73259,0.10337,0.45997,2764.29994,159.0463,5826.22555,109.57331,1.60E-07,2.42E-08,1.47E-09,4.36E-10,6.49E-10,2.13E-10
3.52,3.81835,0.10744,0.47228,2796.43979,158.92657,5819.22733,109.41377,1.60E-07,2.29E-08,1.54E-09,4.38E-10,6.82E-10,2.17E-10
3.6,3.90408,0.11159,0.48621,2828.13197,158.73366,5812.31308,109.25591,1.60E-07,2.23E-08,1.60E-09,4.43E-10,7.16E-10,2.22E-10
3.68,3.98978,0.11571,0.50021,2859.38528,158.52639,5805.48029,109.09978,1.60E-07,2.18E-08,1.66E-09,4.49E-10,7.51E-10,2.27E-10
3.76,4.07544,0.11979,0.51405,2890.2081,158.31369,5798.72839,108.94527,1.61E-07,2.20E-08,1.72E-09,4.55E-10,7.85E-10,2.32E-10
3.84,4.16107,0.12388,0.52702,2920.60854,159.42612,5792.05588,108.79237,1.61E-07,2.20E-08,1.78E-09,4.65E-10,8.20E-10,2.39E-10
3.92,4.24667,0.12795,0.53951,2950.59441,161.01415,5785.46125,108.64105,1.61E-07,2.21E-08,1.85E-09,4.76E-10,8.55E-10,2.46E-10
4,4.33224,0.13198,0.55187,2980.17321,162.44302,5778.943,108.49127,1.61E-07,2.17E-08,1.91E-09,4.84E-10,8.91E-10,2.52E-10
4.08,4.41779,0.13605,0.56416,3009.35219,163.33819,5772.49866,108.34307,1.62E-07,2.10E-08,1.97E-09,4.89E-10,9.26E-10,2.57E-10
4.16,4.50331,0.14027,0.57649,3038.13828,163.34142,5766.12776,108.19637,1.62E-07,2.03E-08,2.03E-09,4.92E-10,9.62E-10,2.61E-10
4.24,4.5888,0.14444,0.58868,3066.53823,163.32124,5759.82883,108.05113,1.62E-07,1.96E-08,2.09E-09,4.95E-10,9.98E-10,2.64E-10
4.32,4.67427,0.14857,0.60074,3094.55853,163.28124,5753.6004,107.90734,1.62E-07,1.91E-08,2.15E-09,4.98E-10,1.03E-09,2.68E-10
4.4,4.75971,0.15248,0.6125,3122.20546,164.39975,5747.44103,107.76496,1.62E-07,1.89E-08,2.21E-09,5.04E-10,1.07E-09,2.73E-10
4.48,4.84513,0.15631,0.62408,3149.48509,165.69995,5741.34833,107.62403,1.63E-07,1.87E-08,2.27E-09,5.10E-10,1.11E-09,2.79E-10
4.56,4.93053,0.16011,0.63555,3176.40324,166.89684,5735.32184,107.48446,1.63E-07,1.85E-08,2.33E-09,5.16E-10,1.14E-09,2.84E-10
4.64,5.0159,0.1639,0.6469,3202.96558,168.00001,5729.36013,107.34624,1.63E-07,1.84E-08,2.39E-09,5.22E-10,1.18E-09,2.89E-10
4.72,5.10125,0.16796,0.65813,3229.17759,169.00884,5723.46178,107.20933,1.63E-07,1.82E-08,2.45E-09,5.30E-10,1.21E-09,2.94E-10
4.8,5.18658,0.17198,0.66924,3255.04458,169.93186,5717.62539,107.0737,1.63E-07,1.80E-08,2.51E-09,5.37E-10,1.25E-09,3.00E-10
4.88,5.27189,0.17595,0.68023,3280.57168,170.77783,5711.8486,106.9394,1.64E-07,1.78E-08,2.57E-09,5.43E-10,1.29E-09,3.05E-10
4.96,5.35716,0.17989,0.69101,3305.76383,171.28733,5706.13097,106.80635,1.64E-07,1.75E-08,2.63E-09,5.48E-10,1.32E-09,3.10E-10
5.04,5.44242,0.18378,0.70134,3330.62584,170.88445,5700.4711,106.6745,1.64E-07,1.71E-08,2.68E-09,5.49E-10,1.36E-09,3.12E-10
5.12,5.52765,0.18763,0.71156,3355.16238,170.49191,5694.86762,106.54385,1.64E-07,1.67E-08,2.74E-09,5.50E-10,1.39E-09,3.14E-10
5.2,5.61286,0.19145,0.72168,3379.37796,170.10928,5689.31914,106.41438,1.64E-07,1.64E-08,2.80E-09,5.50E-10,1.43E-09,3.15E-10
5.28,5.69806,0.19522,0.73174,3403.27696,169.91599,5683.82333,106.2861,1.65E-07,1.61E-08,2.85E-09,5.49E-10,1.46E-09,3.17E-10
5.36,5.78324,0.19895,0.74206,3426.86359,170.81408,5678.37977,106.15895,1.65E-07,1.60E-08,2.91E-09,5.52E-10,1.50E-09,3.21E-10
5.44,5.8684,0.20264,0.75227,3450.14197,171.65186,5672.98711,106.03289,1.65E-07,1.59E-08,2.96E-09,5.56E-10,1.54E-09,3.24E-10
5.52,5.95354,0.20629,0.76237,3473.1161,172.43416,5667.64397,105.90792,1.65E-07,1.58E-08,3.02E-09,5.59E-10,1.57E-09,3.28E-10
5.6,6.03867,0.20991,0.77236,3495.78985,173.16533,5662.34901,105.78399,1.65E-07,1.57E-08,3.07E-09,5.65E-10,1.60E-09,3.32E-10
5.68,6.12378,0.2136,0.78176,3518.16697,173.91861,5657.09991,105.66116,1.66E-07,1.55E-08,3.13E-09,5.69E-10,1.64E-09,3.36E-10
5.76,6.20887,0.21727,0.79094,3540.25109,174.63673,5651.8963,105.53934,1.66E-07,1.54E-08,3.18E-09,5.74E-10,1.67E-09,3.40E-10
5.84,6.29395,0.22091,0.80003,3562.04574,175.307,5646.73683,105.4185,1.66E-07,1.53E-08,3.23E-09,5.79E-10,1.71E-09,3.44E-10
5.92,6.37901,0.22451,0.80903,3583.55437,175.93308,5641.62017,105.29863,1.66E-07,1.51E-08,3.28E-09,5.82E-10,1.74E-09,3.48E-10
6,6.46406,0.22804,0.81793,3604.78032,176.37239,5636.54499,105.1797,1.66E-07,1.50E-08,3.33E-09,5.84E-10,1.78E-09,3.50E-10
6.08,6.5491,0.23142,0.82676,3625.72684,176.29501,5631.50903,105.06175,1.66E-07,1.47E-08,3.38E-09,5.84E-10,1.81E-09,3.52E-10
6.16,6.63411,0.23478,0.83549,3646.39705,176.21299,5626.51192,104.9447,1.67E-07,1.45E-08,3.43E-09,5.84E-10,1.84E-09,3.53E-10
6.24,6.71911,0.23809,0.84413,3666.79403,176.12679,5621.55235,104.82853,1.67E-07,1.43E-08,3.48E-09,5.83E-10,1.88E-09,3.54E-10
6.32,6.80409,0.24137,0.85267,3686.92075,176.03684,5616.62903,104.71322,1.67E-07,1.41E-08,3.53E-09,5.83E-10,1.91E-09,3.56E-10
6.4,6.88906,0.24461,0.86106,3706.78013,176.30652,5611.74067,104.59874,1.67E-07,1.40E-08,3.58E-09,5.84E-10,1.94E-09,3.57E-10
6.48,6.97403,0.24782,0.86924,3726.37498,177.23808,5606.88503,104.48514,1.67E-07,1.38E-08,3.63E-09,5.85E-10,1.97E-09,3.60E-10
6.56,7.05898,0.25099,0.87733,3745.70804,178.12308,5602.06181,104.37233,1.67E-07,1.37E-08,3.68E-09,5.87E-10,2.01E-09,3.62E-10
6.64,7.14391,0.25413,0.88532,3764.78196,178.96431,5597.26972,104.2603,1.68E-07,1.36E-08,3.72E-09,5.88E-10,2.04E-09,3.64E-10
6.72,7.22884,0.25723,0.89323,3783.59938,179.76433,5592.50754,104.14903,1.68E-07,1.34E-08,3.77E-09,5.89E-10,2.07E-09,3.66E-10
6.8,7.31376,0.2603,0.90104,3802.16282,180.5243,5587.774,104.03849,1.68E-07,1.33E-08,3.82E-09,5.90E-10,2.10E-09,3.68E-10
6.88,7.39867,0.26333,0.9086,3820.47476,181.23862,5583.06695,103.92873,1.68E-07,1.32E-08,3.86E-09,5.92E-10,2.13E-09,3.71E-10
6.96,7.48357,0.26633,0.91607,3838.53759,181.91849,5578.38612,103.81966,1.68E-07,1.31E-08,3.91E-09,5.94E-10,2.16E-09,3.73E-10
7.04,7.56846,0.2693,0.92347,3856.35367,182.5658,5573.73029,103.71127,1.68E-07,1.30E-08,3.95E-09,5.96E-10,2.19E-09,3.75E-10
7.12,7.65334,0.27223,0.93078,3873.9253,183.18233,5569.09828,103.60355,1.69E-07,1.29E-08,3.99E-09,5.97E-10,2.22E-09,3.78E-10
7.2,7.73821,0.27513,0.93801,3891.25472,183.76973,5564.48891,103.49646,1.69E-07,1.28E-08,4.04E-09,6.00E-10,2.25E-09,3.80E-10
7.28,7.82307,0.27799,0.94501,3908.34411,184.61504,5559.90009,103.39005,1.69E-07,1.28E-08,4.08E-09,6.04E-10,2.28E-09,3.84E-10
7.36,7.90793,0.28082,0.9518,3925.1956,185.71476,5555.33161,103.28424,1.69E-07,1.27E-08,4.12E-09,6.10E-10,2.31E-09,3.88E-10
7.44,7.99277,0.28362,0.9585,3941.81127,186.76845,5550.78234,103.17902,1.69E-07,1.27E-08,4.16E-09,6.15E-10,2.34E-09,3.92E-10
7.52,8.07761,0.28638,0.96513,3958.19317,187.77836,5546.25117,103.07437,1.69E-07,1.27E-08,4.20E-09,6.20E-10,2.37E-09,3.96E-10
7.6,8.16243,0.28911,0.97168,3974.3433,188.74665,5541.73699,102.97027,1.70E-07,1.27E-08,4.24E-09,6.25E-10,2.40E-09,4.00E-10
7.68,8.24725,0.29181,0.97815,3990.26362,189.6754,5537.23781,102.86677,1.70E-07,1.27E-08,4.28E-09,6.29E-10,2.43E-09,4.04E-10
7.76,8.33206,0.29448,0.98455,4005.95601,190.42649,5532.7535,102.76378,1.70E-07,1.27E-08,4.32E-09,6.32E-10,2.45E-09,4.06E-10
7.84,8.41687,0.29712,0.99085,4021.42234,190.92334,5528.28301,102.66129,1.70E-07,1.26E-08,4.36E-09,6.33E-10,2.48E-09,4.08E-10
7.92,8.50167,0.29972,0.99708,4036.66447,191.39816,5523.82533,102.55928,1.70E-07,1.25E-08,4.40E-09,6.35E-10,2.51E-09,4.10E-10
8,8.58646,0.30229,1.00323,4051.68418,191.85198,5519.37946,102.45775,1.70E-07,1.24E-08,4.44E-09,6.36E-10,2.53E-09,4.12E-10
8.08,8.67125,0.30483,1.00931,4066.48324,192.28585,5514.9435,102.35672,1.71E-07,1.24E-08,4.48E-09,6.37E-10,2.56E-09,4.13E-10
8.16,8.75604,0.30734,1.01531,4081.06337,192.70057,5510.51741,102.25613,1.71E-07,1.23E-08,4.51E-09,6.38E-10,2.59E-09,4.15E-10
8.24,8.84082,0.30982,1.02125,4095.42625,193.09699,5506.10027,102.15597,1.71E-07,1.22E-08,4.55E-09,6.39E-10,2.61E-09,4.16E-10
8.32,8.92559,0.31226,1.02694,4109.57357,193.38418,5501.69115,102.05622,1.71E-07,1.21E-08,4.58E-09,6.39E-10,2.64E-09,4.17E-10
8.4,9.01036,0.31468,1.0325,4123.50696,193.61469,5497.28918,101.95686,1.71E-07,1.21E-08,4.62E-09,6.38E-10,2.66E-09,4.18E-10
8.48,9.09513,0.31706,1.03798,4137.22804,193.83339,5492.89256,101.85793,1.71E-07,1.20E-08,4.65E-09,6.37E-10,2.69E-09,4.18E-10
8.56,9.17989,0.31941,1.04339,4150.73837,194.04068,5488.50138,101.75938,1.71E-07,1.19E-08,4.69E-09,6.36E-10,2.71E-09,4.19E-10
8.64,9.26465,0.32174,1.04873,4164.03951,194.23707,5484.11482,101.66117,1.72E-07,1.18E-08,4.72E-09,6.36E-10,2.74E-09,4.19E-10
8.72,9.3494,0.32403,1.05401,4177.133,194.42302,5479.73209,101.56331,1.72E-07,1.18E-08,4.75E-09,6.35E-10,2.76E-09,4.19E-10
8.8,9.43415,0.32629,1.05922,4190.02036,194.59897,5475.35242,101.46578,1.72E-07,1.17E-08,4.79E-09,6.34E-10,2.78E-09,4.20E-10
8.88,9.51889,0.3285,1.06433,4202.70308,194.89912,5470.97415,101.36862,1.72E-07,1.17E-08,4.82E-09,6.34E-10,2.81E-09,4.21E-10
8.96,9.60362,0.33061,1.06929,4215.18261,195.66824,5466.59749,101.27176,1.72E-07,1.16E-08,4.85E-09,6.36E-10,2.83E-09,4.23E-10
9.04,9.68836,0.33269,1.07417,4227.46041,196.41019,5462.22175,101.1752,1.72E-07,1.16E-08,4.88E-09,6.38E-10,2.85E-09,4.25E-10
9.12,9.77309,0.33474,1.079,4239.53792,197.12596,5457.84627,101.07892,1.72E-07,1.16E-08,4.91E-09,6.40E-10,2.88E-09,4.27E-10
9.2,9.85781,0.33676,1.08375,4251.41656,197.81648,5453.4704,100.98291,1.72E-07,1.15E-08,4.94E-09,6.42E-10,2.90E-09,4.29E-10
9.28,9.94254,0.33875,1.08845,4263.09773,198.48272,5449.09264,100.88721,1.73E-07,1.15E-08,4.97E-09,6.44E-10,2.92E-09,4.31E-10
9.36,10.02726,0.34072,1.09308,4274.58282,199.12542,5444.7133,100.79177,1.73E-07,1.15E-08,5.00E-09,6.46E-10,2.94E-09,4.33E-10
9.44,10.11198,0.34266,1.09764,4285.87318,199.74539,5440.33185,100.69657,1.73E-07,1.15E-08,5.03E-09,6.48E-10,2.96E-09,4.34E-10
9.52,10.19669,0.34457,1.10215,4296.97021,200.34338,5435.94774,100.6016,1.73E-07,1.14E-08,5.06E-09,6.49E-10,2.98E-09,4.36E-10
9.6,10.28141,0.34651,1.10659,4307.87525,200.1472,5431.56049,100.50685,1.73E-07,1.13E-08,5.09E-09,6.48E-10,3.00E-09,4.36E-10
9.68,10.36612,0.34845,1.11096,4318.58964,199.66318,5427.16869,100.41237,1.73E-07,1.12E-08,5.12E-09,6.46E-10,3.02E-09,4.35E-10
9.76,10.45083,0.35035,1.11528,4329.11471,199.19015,5422.77282,100.3181,1.73E-07,1.11E-08,5.14E-09,6.44E-10,3.04E-09,4.35E-10
9.84,10.53553,0.35223,1.11953,4339.45179,198.72777,5418.37247,100.22403,1.74E-07,1.10E-08,5.17E-09,6.42E-10,3.06E-09,4.34E-10
9.92,10.62024,0.35408,1.12372,4349.60221,198.27575,5413.96724,100.13015,1.74E-07,1.09E-08,5.20E-09,6.40E-10,3.08E-09,4.33E-10
10,10.70494,0.35591,1.12785,4359.56728,197.83378,5409.55676,100.03645,1.74E-07,1.08E-08,5.22E-09,6.38E-10,3.10E-09,4.32E-10
10.08,10.78964,0.3577,1.13192,4369.34831,197.4017,5405.1398,99.94298,1.74E-07,1.07E-08,5.25E-09,6.36E-10,3.12E-09,4.32E-10
10.16,10.87434,0.35947,1.13593,4378.94661,196.97912,5400.71694,99.84968,1.74E-07,1.06E-08,5.27E-09,6.34E-10,3.14E-09,4.31E-10
10.24,10.95902,0.36121,1.13988,4388.36347,196.56579,5396.28792,99.75655,1.74E-07,1.05E-08,5.30E-09,6.32E-10,3.16E-09,4.30E-10
10.32,11.04371,0.36292,1.14376,4397.60021,196.16146,5391.85246,99.66358,1.74E-07,1.05E-08,5.32E-09,6.30E-10,3.18E-09,4.29E-10
10.4,11.12839,0.36451,1.14747,4406.65814,196.20821,5387.41033,99.57075,1.74E-07,1.04E-08,5.34E-09,6.30E-10,3.19E-09,4.30E-10
10.48,11.21308,0.36603,1.15107,4415.53856,196.40618,5382.96043,99.47814,1.75E-07,1.04E-08,5.37E-09,6.31E-10,3.21E-09,4.30E-10
10.56,11.29776,0.36754,1.15462,4424.24276,196.59527,5378.50349,99.38566,1.75E-07,1.04E-08,5.39E-09,6.31E-10,3.23E-09,4.31E-10
10.64,11.38244,0.36902,1.15811,4432.77206,196.77574,5374.03933,99.29332,1.75E-07,1.03E-08,5.41E-09,6.31E-10,3.24E-09,4.32E-10
10.72,11.46711,0.37047,1.16155,4441.12778,196.94784,5369.56785,99.20112,1.75E-07,1.03E-08,5.44E-09,6.32E-10,3.26E-09,4.33E-10
10.8,11.55179,0.3719,1.16493,4449.31122,197.11181,5365.08891,99.10905,1.75E-07,1.03E-08,5.46E-09,6.32E-10,3.28E-09,4.33E-10
10.88,11.63646,0.37331,1.16825,4457.32372,197.26796,5360.60156,99.01716,1.75E-07,1.03E-08,5.48E-09,6.32E-10,3.29E-09,4.34E-10
10.96,11.72113,0.37469,1.17152,4465.16659,197.41643,5356.10662,98.9254,1.75E-07,1.03E-08,5.50E-09,6.33E-10,3.31E-09,4.34E-10
11.04,11.8058,0.37605,1.17474,4472.84116,197.55741,5351.60406,98.83376,1.75E-07,1.02E-08,5.52E-09,6.33E-10,3.32E-09,4.35E-10
11.12,11.89047,0.37738,1.17791,4480.34878,197.69111,5347.09387,98.74223,1.76E-07,1.02E-08,5.54E-09,6.33E-10,3.34E-09,4.36E-10
11.2,11.97513,0.37869,1.18101,4487.6908,197.81774,5342.57605,98.65082,1.76E-07,1.02E-08,5.56E-09,6.34E-10,3.35E-09,4.36E-10
11.28,12.05979,0.37998,1.18407,4494.86858,197.93757,5338.04973,98.55958,1.76E-07,1.02E-08,5.58E-09,6.34E-10,3.37E-09,4.37E-10
11.36,12.14445,0.38125,1.18704,4501.88347,198.09086,5333.51587,98.46846,1.76E-07,1.02E-08,5.60E-09,6.34E-10,3.38E-09,4.37E-10
11.44,12.22911,0.38254,1.18986,4508.73686,198.34281,5328.97454,98.37744,1.76E-07,1.02E-08,5.62E-09,6.35E-10,3.39E-09,4.38E-10
11.52,12.31376,0.3838,1.19264,4515.43013,198.58377,5324.42582,98.28654,1.76E-07,1.02E-08,5.63E-09,6.36E-10,3.41E-09,4.39E-10
11.6,12.39841,0.38503,1.19536,4521.96468,198.81403,5319.86982,98.19574,1.76E-07,1.02E-08,5.65E-09,6.37E-10,3.42E-09,4.40E-10
11.68,12.48305,0.38625,1.19804,4528.34193,199.03398,5315.30577,98.1051,1.76E-07,1.02E-08,5.67E-09,6.38E-10,3.43E-09,4.41E-10
11.76,12.56769,0.38744,1.20066,4534.56328,199.24378,5310.73472,98.01457,1.76E-07,1.02E-08,5.69E-09,6.39E-10,3.45E-09,4.42E-10
11.84,12.65233,0.3886,1.20324,4540.63016,199.4437,5306.15683,97.92415,1.77E-07,1.02E-08,5.70E-09,6.39E-10,3.46E-09,4.43E-10
11.92,12.73696,0.38974,1.20578,4546.54404,199.63397,5301.57228,97.83384,1.77E-07,1.02E-08,5.72E-09,6.40E-10,3.47E-09,4.43E-10
12,12.8216,0.39086,1.20826,4552.30636,199.81485,5296.98124,97.74363,1.77E-07,1.01E-08,5.74E-09,6.41E-10,3.48E-09,4.44E-10
12.08,12.90623,0.39196,1.2107,4557.9186,199.98668,5292.38306,97.65358,1.77E-07,1.01E-08,5.75E-09,6.41E-10,3.50E-09,4.45E-10
12.16,12.99085,0.39303,1.21309,4563.38224,200.14958,5287.77884,97.56364,1.77E-07,1.01E-08,5.77E-09,6.42E-10,3.51E-09,4.45E-10
12.24,13.07548,0.39408,1.21543,4568.69876,200.30378,5283.16883,97.47381,1.77E-07,1.01E-08,5.78E-09,6.43E-10,3.52E-09,4.46E-10
12.32,13.1601,0.39511,1.21773,4573.86969,200.44948,5278.55326,97.38409,1.77E-07,1.01E-08,5.80E-09,6.43E-10,3.53E-09,4.47E-10
12.4,13.24472,0.39612,1.21999,4578.89656,200.58691,5273.9324,97.29447,1.77E-07,1.01E-08,5.81E-09,6.44E-10,3.54E-09,4.47E-10
12.48,13.32934,0.3971,1.2222,4583.78089,200.71636,5269.30564,97.20502,1.77E-07,1.01E-08,5.83E-09,6.44E-10,3.55E-09,4.48E-10
12.56,13.41395,0.39806,1.22436,4588.52424,200.83793,5264.67415,97.11569,1.78E-07,1.01E-08,5.84E-09,6.45E-10,3.56E-09,4.49E-10
12.64,13.49856,0.399,1.22648,4593.12815,200.9518,5260.03822,97.02646,1.78E-07,1.01E-08,5.85E-09,6.45E-10,3.57E-09,4.49E-10
12.72,13.58317,0.39992,1.22856,4597.59422,201.05818,5255.39817,96.93735,1.78E-07,1.01E-08,5.87E-09,6.46E-10,3.58E-09,4.50E-10
12.8,13.66777,0.40082,1.23059,4601.92403,201.13157,5250.7543,96.84836,1.78E-07,1.01E-08,5.88E-09,6.46E-10,3.59E-09,4.50E-10
12.88,13.75237,0.4017,1.23258,4606.11919,201.16784,5246.10605,96.75953,1.78E-07,1.01E-08,5.89E-09,6.46E-10,3.60E-09,4.50E-10
12.96,13.83696,0.40256,1.23453,4610.1813,201.19917,5241.45464,96.67083,1.78E-07,1.01E-08,5.90E-09,6.46E-10,3.61E-09,4.51E-10
13.04,13.92154,0.4034,1.23644,4614.11198,201.22566,5236.8004,96.58225,1.78E-07,1.01E-08,5.92E-09,6.46E-10,3.62E-09,4.51E-10
13.12,14.00612,0.40422,1.23831,4617.91287,201.24745,5232.14367,96.49379,1.78E-07,1.01E-08,5.93E-09,6.46E-10,3.63E-09,4.51E-10
13.2,14.0907,0.40502,1.24013,4621.58562,201.26464,5227.4848,96.40546,1.78E-07,1.01E-08,5.94E-09,6.46E-10,3.63E-09,4.51E-10
13.28,14.17527,0.4058,1.24191,4625.13189,201.27746,5222.82326,96.3173,1.78E-07,1.00E-08,5.95E-09,6.46E-10,3.64E-09,4.51E-10
13.36,14.25984,0.40656,1.24366,4628.55334,201.2859,5218.16029,96.22928,1.79E-07,1.00E-08,5.96E-09,6.46E-10,3.65E-09,4.52E-10
