Time ms,Tvib mean K,Trot mean K,Time ms,Ttr cal isentropic K,Time ms,Pressure bar
-0.01097,826.26301,1318.7232,0.0069,2670.55292,-0.09361,0.02585
-0.01032,837.97473,1315.37826,0.007,2670.48059,-0.09351,0.02585
-0.00967,834.35223,1314.5197,0.0071,2670.40838,-0.09342,0.02585
-0.00902,844.44961,1318.26265,0.0072,2670.3363,-0.09333,0.0055
-0.00837,840.57738,1319.60464,0.0073,2670.26434,-0.09324,0.01906
-0.00772,847.12746,1322.725,0.0074,2670.1925,-0.09314,0.01228
-0.00707,842.33038,1322.96808,0.0075,2670.12079,-0.09305,0.02585
-0.00642,841.55033,1311.84218,0.0076,2670.04919,-0.09296,0.02585
-0.00577,849.14339,1315.69976,0.0077,2669.97772,-0.09286,0.02585
-0.00512,854.10195,1328.08315,0.0078,2669.90637,-0.09277,0.01906
-0.00447,859.90594,1358.30809,0.0079,2669.83515,-0.09268,0.03263
-0.00382,859.56411,1385.72562,0.008,2669.76404,-0.09259,0.03941
-0.00317,861.23332,1888.47764,0.0081,2669.69306,-0.09249,0.02585
-0.00252,846.62085,1941.08547,0.0082,2669.6222,-0.0924,0.0055
-0.00187,799.46673,2357.63441,0.0083,2669.55146,-0.09231,0.01228
-0.00122,599.78072,2632.01792,0.0084,2669.48084,-0.09221,0.03263
-5.72E-04,695.64182,2624.25473,0.0085,2669.41034,-0.09212,0.02585
7.76E-05,1096.63384,2628.05876,0.0086,2669.33997,-0.09203,0.02585
7.27E-04,1441.82115,2619.65197,0.0087,2669.26971,-0.09194,0.02585
0.00138,1394.15532,2584.61235,0.0088,2669.19958,-0.09184,0.03941
0.00203,1256.39194,2613.39744,0.0089,2669.12957,-0.09175,0.01906
0.00268,1222.80403,2601.97518,0.009,2669.05968,-0.09166,0.04619
0.00333,1165.7456,2609.30294,0.0091,2668.98991,-0.09156,0.01228
0.00398,1136.23786,2626.28903,0.0092,2668.92026,-0.09147,0.01228
0.00462,1152.62116,2625.51662,0.0093,2668.85073,-0.09138,0.01906
0.00527,1183.09612,2614.26511,0.0094,2668.78133,-0.09129,0.04619
0.00592,1225.23957,2638.83582,0.0095,2668.71204,-0.09119,0.03263
0.00657,1254.54126,2599.95873,0.0096,2668.64287,-0.0911,0.03263
0.00722,1280.27801,2623.97297,0.0097,2668.57383,-0.09101,0.02585
0.00787,1320.49726,2615.49796,0.0098,2668.5049,-0.09092,0.01906
0.00852,1360.03175,2639.854,0.0099,2668.43609,-0.09082,0.02585
0.00917,1388.73971,2629.40388,0.01,2668.36741,-0.09073,0.03941
0.00982,1402.48769,2589.62505,0.0101,2668.29884,-0.09064,0.01228
0.01047,1442.18487,2617.93804,0.0102,2668.2304,-0.09054,0.03263
0.01112,1465.35961,2631.90007,0.0103,2668.16207,-0.09045,0.01906
0.01177,1477.53234,2632.57023,0.0104,2668.09386,-0.09036,0.01906
0.01242,1506.33104,2626.54594,0.0105,2668.02578,-0.09027,0.02585
0.01307,1520.72037,2602.88115,0.0106,2667.95781,-0.09017,0.02585
0.01372,1550.23475,2640.11081,0.0107,2667.88996,-0.09008,0.01228
0.01437,1561.18858,2614.73129,0.0108,2667.82223,-0.08999,0.01228
0.01502,1589.61225,2626.38926,0.0109,2667.75462,-0.08989,0.03263
0.01567,1595.23526,2600.54654,0.011,2667.68713,-0.0898,0.03263
0.01632,1618.3289,2635.68723,0.0111,2667.61975,-0.08971,0.01906
0.01697,1647.69946,2626.80956,0.0112,2667.5525,-0.08962,0.01906
0.01762,1667.25599,2632.42493,0.0113,2667.48536,-0.08952,0.01228
0.01827,1687.8167,2615.12109,0.0114,2667.41835,-0.08943,0.03263
0.01892,1710.29239,2650.20304,0.0115,2667.35145,-0.08934,0.02585
0.01957,1709.06835,2597.57076,0.0116,2667.28467,-0.08924,0.01228
0.02022,1716.30672,2631.17536,0.0117,2667.21801,-0.08915,0.01228
0.02086,1743.12783,2614.24602,0.0118,2667.15146,-0.08906,0.01228
0.02151,1771.61949,2622.43544,0.0119,2667.08504,-0.08897,0.03941
0.02216,1766.93506,2615.18204,0.012,2667.01873,-0.08887,0.01906
0.02281,1777.57574,2601.76789,0.0121,2666.95254,-0.08878,0.02585
0.02346,1803.45283,2616.62023,0.0122,2666.88646,-0.08869,0.02585
0.02411,1806.56322,2647.27318,0.0123,2666.82051,-0.0886,0.03263
0.02476,1824.30341,2626.53357,0.0124,2666.75467,-0.0885,0.01906
0.02541,1830.54778,2667.63434,0.0125,2666.68895,-0.08841,0.02585
0.02606,1848.93143,2596.90927,0.0126,2666.62335,-0.08832,0.03263
0.02671,1860.76594,2647.72438,0.0127,2666.55786,-0.08822,0.01228
0.02736,1871.95658,2627.29375,0.0128,2666.49249,-0.08813,0.03263
0.02801,1895.68226,2626.78755,0.0129,2666.42724,-0.08804,0.02585
0.02866,1897.12766,2658.42184,0.013,2666.3621,-0.08795,0.01228
0.02931,1905.98297,2631.31324,0.0131,2666.29708,-0.08785,0.01906
0.02996,1897.05664,2639.64192,0.0132,2666.23218,-0.08776,0.01228
0.03061,1934.04234,2622.82999,0.0133,2666.16739,-0.08767,0.04619
0.03126,1951.67847,2652.04236,0.0134,2666.10272,-0.08757,0.05297
0.03191,1946.34887,2628.64344,0.0135,2666.03816,-0.08748,0.03263
0.03256,1968.01127,2660.74086,0.0136,2665.97372,-0.08739,0.02585
0.03321,1957.99272,2649.86015,0.0137,2665.9094,-0.0873,0.03263
0.03386,1973.96941,2646.77496,0.0138,2665.84519,-0.0872,0.03263
0.03451,1966.30411,2632.3207,0.0139,2665.7811,-0.08711,0.01906
0.03516,2007.04237,2679.31044,0.014,2665.71712,-0.08702,0.02585
0.03581,1994.75724,2629.35607,0.0141,2665.65326,-0.08692,0.04619
0.03646,2015.65836,2639.23631,0.0142,2665.58951,-0.08683,0.03263
0.0371,2010.53574,2636.71684,0.0143,2665.52588,-0.08674,0.02585
0.03775,2024.79369,2629.25393,0.0144,2665.46236,-0.08665,0.02585
0.0384,2025.56228,2647.66239,0.0145,2665.39896,-0.08655,0.03263
0.03905,2050.36494,2649.22365,0.0146,2665.33567,-0.08646,0.01906
0.0397,2072.37319,2650.85672,0.0147,2665.2725,-0.08637,0.03263
0.04035,2080.22006,2648.37784,0.0148,2665.20944,-0.08628,0.02585
0.041,2072.36984,2645.0275,0.0149,2665.1465,-0.08618,-0.00128
0.04165,2070.84998,2651.30171,0.015,2665.08367,-0.08609,0.03941
0.0423,2088.47519,2632.90718,0.0151,2665.02095,-0.086,0.01228
0.04295,2099.63422,2636.23117,0.0152,2664.95835,-0.0859,0.01906
0.0436,2080.98093,2614.70298,0.0153,2664.89586,-0.08581,0.01228
0.04425,2111.76834,2678.80979,0.0154,2664.83348,-0.08572,0.05297
0.0449,2115.80188,2656.95465,0.0155,2664.77122,-0.08563,0.02585
0.04555,2124.3493,2665.22337,0.0156,2664.70907,-0.08553,0.0055
0.0462,2129.99502,2640.79398,0.0157,2664.64703,-0.08544,0.01906
0.04685,2122.28745,2637.03896,0.0158,2664.58511,-0.08535,0.0055
0.0475,2124.59604,2626.40867,0.0159,2664.5233,-0.08525,0.01228
0.04815,2123.57069,2605.57585,0.016,2651.27565,-0.08516,0.01906
0.0488,2130.01908,2638.08081,0.0161,2652.17754,-0.08507,0.01906
0.04945,2166.01098,2657.77977,0.0162,2652.1188,-0.08498,0.03941
0.0501,2160.48682,2645.76284,0.0163,2652.84558,-0.08488,0.03263
0.05075,2158.26141,2648.92773,0.0164,2652.78687,-0.08479,-0.00128
0.0514,2172.8873,2656.11437,0.0165,2653.94915,-0.0847,0.03263
0.05205,2167.37074,2620.31499,0.0166,2653.89038,-0.0846,0.03263
0.0527,2160.24334,2619.13823,0.0167,2654.96456,-0.08451,0.0055
0.05334,2166.7158,2593.13827,0.0168,2654.90576,-0.08442,0.0055
0.05399,2193.77019,2615.67281,0.0169,2655.45671,-0.08433,0.03263
0.05464,2202.91297,2646.45901,0.017,2655.39798,-0.08423,0.0055
0.05529,2192.9734,2645.19691,0.0171,2656.55782,-0.08414,0.01906
0.05594,2196.90282,2635.89919,0.0172,2657.9775,-0.08405,0.03941
0.05659,2197.69315,2633.70644,0.0173,2657.91849,-0.08396,0.02585
0.05724,2211.3875,2656.68471,0.0174,2658.90235,-0.08386,0.01906
0.05789,2206.54465,2625.20704,0.0175,2658.84332,-0.08377,0.01228
0.05854,2217.89893,2650.54403,0.0176,2659.82636,-0.08368,0.04619
0.05919,2217.83588,2636.60007,0.0177,2659.76732,-0.08358,0.0055
0.05984,2228.32479,2644.52081,0.0178,2660.66292,-0.08349,0.01228
0.06049,2228.77349,2624.73915,0.0179,2660.60388,-0.0834,0.05297
0.06114,2232.30005,2670.31916,0.018,2662.10565,-0.08331,0.05297
0.06179,2254.30403,2667.0553,0.0181,2662.04649,-0.08321,0.01906
0.06244,2240.12697,2642.98722,0.0182,2663.1136,-0.08312,0.01228
0.06309,2245.64585,2638.06376,0.0183,2663.0544,-0.08303,0.01906
0.06374,2248.79454,2628.97445,0.0184,2664.03407,-0.08293,0.03263
0.06439,2266.79645,2626.94646,0.0185,2665.35892,-0.08284,0.01906
0.06504,2254.51034,2635.20696,0.0186,2665.29952,-0.08275,0.03263
0.06569,2293.20745,2649.4124,0.0187,2666.01819,-0.08266,0.01228
0.06634,2282.26073,2635.14371,0.0188,2665.95883,-0.08256,0.03263
0.06699,2266.8196,2639.06015,0.0189,2666.84988,-0.08247,0.01906
0.06764,2267.46591,2661.30547,0.019,2666.79053,-0.08238,0.01906
0.06829,2276.74074,2647.91782,0.0191,2667.33571,-0.08228,0.02585
0.06894,2272.79282,2648.47402,0.0192,2667.27645,-0.08219,0.01906
0.06958,2285.82453,2650.79818,0.0193,2667.82146,-0.0821,0.01228
0.07023,2294.72354,2645.93777,0.0194,2667.76229,-0.08201,0.01228
0.07088,2293.87698,2669.56068,0.0195,2668.6521,-0.08191,0.01228
0.07153,2312.85011,2646.80182,0.0196,2668.59293,-0.08182,0.02585
0.07218,2323.87405,2681.79492,0.0197,2669.56828,-0.08173,0.02585
0.07283,2285.61247,2617.73596,0.0198,2670.28452,-0.08164,0.01906
0.07348,2267.08613,2622.82424,0.0199,2670.22528,-0.08154,0.03263
0.07413,2294.65547,2628.4153,0.02,2670.85503,-0.08145,0.0055
0.07478,2313.41079,2648.29086,0.0201,2670.79587,-0.08136,0.01228
0.07543,2310.52132,2623.43705,0.0202,2671.42535,-0.08126,0.01228
0.07608,2286.19184,2626.49065,0.0203,2671.36626,-0.08117,0.02585
0.07673,2287.73397,2645.75037,0.0204,2672.08153,-0.08108,0.01906
0.07738,2330.27121,2658.44355,0.0205,2672.0225,-0.08099,0.03941
0.07803,2325.19662,2644.74314,0.0206,2672.39355,-0.08089,0.02585
0.07868,2323.35394,2630.05475,0.0207,2672.33464,-0.0808,0.03263
0.07933,2319.03668,2611.15552,0.0208,2672.79158,-0.08071,0.02585
0.07998,2334.67227,2632.27419,0.0209,2672.73278,-0.08061,0.02585
0.08063,2319.75158,2635.21579,0.021,2673.10377,-0.08052,0.02585
0.08128,2313.00451,2649.67562,0.0211,2673.64643,-0.08043,0.01906
0.08193,2339.883,2645.32427,0.0212,2673.58774,-0.08034,0.02585
0.08258,2348.4162,2633.51454,0.0213,2673.78682,-0.08024,0.01906
0.08323,2340.55386,2620.28392,0.0214,2673.7283,-0.08015,0.03263
0.08388,2311.78415,2591.69642,0.0215,2674.61409,-0.08006,0.02585
0.08453,2334.86203,2629.52173,0.0216,2674.55559,-0.07996,0.02585
0.08518,2339.75309,2622.13906,0.0217,2674.66879,-0.07987,0.02585
0.08582,2341.15501,2638.81299,0.0218,2674.61047,-0.07978,0.02585
0.08647,2330.65319,2631.20677,0.0219,2674.72383,-0.07969,0.02585
0.08712,2334.91294,2613.03255,0.022,2674.6657,-0.07959,0.02585
0.08777,2349.49877,2625.9023,0.0221,2674.6935,-0.0795,0.02585
0.08842,2354.63658,2631.62312,0.0222,2674.63557,-0.07941,0.01906
0.08907,2353.82981,2636.08376,0.0223,2674.40622,-0.07932,0.01228
0.08972,2358.92235,2645.42907,0.0224,2674.86318,-0.07922,0.03263
0.09037,2334.22026,2621.66375,0.0225,2674.80552,-0.07913,0.0055
0.09102,2336.29624,2635.97656,0.0226,2674.83374,-0.07904,0.02585
0.09167,2362.65773,2630.90806,0.0227,2674.77628,-0.07894,0.01228
0.09232,2343.42421,2593.82638,0.0228,2674.97613,-0.07885,0.03263
0.09297,2346.03465,2595.53756,0.0229,2674.91883,-0.07876,0.01906
0.09362,2335.39604,2595.18942,0.023,2674.9474,-0.07867,0.02585
0.09427,2370.25776,2633.46842,0.0231,2674.8903,-0.07857,0.02585
0.09492,2368.41695,2610.8697,0.0232,2675.00471,-0.07848,0.01906
0.09557,2373.87154,2614.48215,0.0233,2674.9478,-0.07839,0.02585
0.09622,2372.83373,2671.647,0.0234,2674.891,-0.07829,0.03263
0.09687,2403.98288,2630.13232,0.0235,2674.83431,-0.0782,0.02585
0.09752,2355.57372,2624.16673,0.0236,2674.86336,-0.07811,0.02585
0.09817,2350.37988,2636.67221,0.0237,2674.72115,-0.07802,0.02585
0.09882,2391.93568,2645.15135,0.0238,2674.66479,-0.07792,0.03263
0.09947,2378.70492,2592.12983,0.0239,2674.35156,-0.07783,0.01906
0.10012,2374.41311,2587.08773,0.024,2674.29547,-0.07774,0.02585
0.10077,2381.56185,2621.64926,0.0241,2674.15385,-0.07764,0.01228
0.10142,2387.94224,2617.29257,0.0242,2674.098,-0.07755,0.04619
0.10206,2430.64401,2669.20037,0.0243,2673.52813,-0.07746,0.0055
0.10271,2384.29342,2591.81384,0.0244,2673.4726,-0.07737,0.03941
0.10336,2361.92019,2596.24827,0.0245,2673.33144,-0.07727,0.02585
0.10401,2376.05972,2596.21993,0.0246,2673.27615,-0.07718,0.02585
0.10466,2388.66802,2603.33142,0.0247,2672.79239,-0.07709,0.02585
0.10531,2385.72237,2618.51892,0.0248,2672.7374,-0.077,0.01228
0.10596,2380.26373,2598.61148,0.0249,2672.16817,-0.0769,0.01906
0.10661,2395.97042,2618.65871,0.025,2671.59902,-0.07681,0.01228
0.10726,2414.74071,2630.18842,0.0251,2671.54457,-0.07672,0.01906
0.10791,2381.91255,2617.59805,0.0252,2671.14716,-0.07662,0.03263
0.10856,2406.5559,2629.88936,0.0253,2671.09299,-0.07653,0.03941
0.10921,2425.75708,2632.95012,0.0254,2670.78156,-0.07644,0.02585
0.10986,2413.20975,2586.5717,0.0255,2670.72764,-0.07635,0.01228
0.11051,2429.20973,2606.85392,0.0256,2670.15911,-0.07625,0.04619
0.11116,2413.63794,2605.7756,0.0257,2670.10551,-0.07616,0.03263
0.11181,2371.50433,2592.36697,0.0258,2669.88042,-0.07607,0.02585
0.11246,2427.50594,2613.10818,0.0259,2669.82706,-0.07597,0.01228
0.11311,2404.15653,2593.83557,0.026,2669.43058,-0.07588,0.02585
0.11376,2424.06888,2655.06481,0.0261,2669.3775,-0.07579,0.01906
0.11441,2381.41546,2619.14425,0.0262,2668.6379,-0.0757,0.02585
0.11506,2423.68314,2603.71358,0.0263,2667.46871,-0.0756,0.03263
0.11571,2412.02867,2605.98433,0.0264,2667.4163,-0.07551,0.03941
0.11636,2413.13727,2589.0325,0.0265,2666.84854,-0.07542,0.02585
0.11701,2417.17348,2620.01797,0.0266,2666.79644,-0.07532,0.03263
0.11766,2446.33992,2636.43534,0.0267,2665.88507,-0.07523,0.01228
0.1183,2415.8417,2620.26182,0.0268,2665.83333,-0.07514,0.02585
0.11895,2435.62307,2626.79773,0.0269,2665.09393,-0.07505,0.03263
0.1196,2444.65206,2632.81022,0.027,2665.04253,-0.07495,0.02585
0.12025,2417.16804,2611.69194,0.0271,2664.30314,-0.07486,0.02585
0.1209,2432.70475,2637.17855,0.0272,2664.25207,-0.07477,0.01228
0.12155,2452.2739,2626.76292,0.0273,2663.42676,-0.07468,0.02585
0.1222,2419.96846,2609.57311,0.0274,2663.37604,-0.07458,0.02585
0.12285,2445.66075,2637.6624,0.0275,2662.89508,-0.07449,0.02585
0.1235,2442.20002,2607.98036,0.0276,2661.98366,-0.0744,0.05297
0.12415,2414.75398,2585.23952,0.0277,2661.93348,-0.0743,0.02585
0.1248,2419.33633,2620.88339,0.0278,2661.2805,-0.07421,0.03263
0.12545,2419.69553,2615.46942,0.0279,2661.23063,-0.07412,0.05297
0.1261,2439.96219,2623.07308,0.028,2660.40544,-0.07403,0.02585
0.12675,2433.64964,2615.77435,0.0281,2660.35591,-0.07393,0.02585
0.1274,2423.00516,2605.55953,0.0282,2659.96168,-0.07384,0.03263
0.12805,2433.95155,2599.03168,0.0283,2659.91241,-0.07375,0.03263
0.1287,2443.40002,2599.4333,0.0284,2659.43222,-0.07365,0.03263
0.12935,2445.18852,2629.86547,0.0285,2659.38321,-0.07356,0.01228
0.13,2468.31622,2613.24558,0.0286,2658.90321,-0.07347,0.0055
0.13065,2451.78432,2609.62325,0.0287,2658.85447,-0.07338,0.01228
0.1313,2434.64205,2595.66421,0.0288,2658.20217,-0.07328,0.02585
0.13195,2443.74327,2607.69324,0.0289,2657.37732,-0.07319,0.01906
0.1326,2452.69076,2619.28914,0.029,2657.32911,-0.0731,0.0055
0.13325,2450.31352,2613.84511,0.0291,2656.50427,-0.073,0.03941
0.1339,2477.61044,2638.89216,0.0292,2656.45639,-0.07291,0.01906
0.13454,2436.05437,2604.11715,0.0293,2655.80426,-0.07282,0.01906
0.13519,2439.22159,2601.46957,0.0294,2655.75668,-0.07273,0.01228
0.13584,2452.80028,2593.29245,0.0295,2655.01824,-0.07263,0.0055
0.13649,2456.7954,2632.96942,0.0296,2654.97096,-0.07254,0.02585
0.13714,2479.41938,2638.73293,0.0297,2654.40538,-0.07245,0.03263
0.13779,2473.37519,2661.00078,0.0298,2654.35837,-0.07236,0.03941
0.13844,2456.73325,2621.96552,0.0299,2653.87939,-0.07226,0.02585
0.13909,2462.46858,2618.70533,0.03,2653.83263,-0.07217,0.02585
0.13974,2466.14414,2639.31865,0.0301,2653.26734,-0.07208,0.01228
0.14039,2473.67446,2621.30041,0.0302,2652.70209,-0.07198,0.02585
0.14104,2462.47658,2612.57317,0.0303,2652.65579,-0.07189,0.03263
0.14169,2477.61637,2623.25103,0.0304,2652.35014,-0.0718,0.01906
0.14234,2466.42365,2638.25002,0.0305,2652.30405,-0.07171,0.03263
0.14299,2440.18377,2625.41166,0.0306,2651.47965,-0.07161,0.01906
0.14364,2443.536,2610.39692,0.0307,2651.43387,-0.07152,0.01228
0.14429,2452.45491,2592.31783,0.0308,2651.04215,-0.07143,0.03941
0.14494,2473.8698,2637.295,0.0309,2650.99661,-0.07133,0.02585
0.14559,2458.7519,2624.90602,0.031,2650.86459,-0.07124,0.02585
0.14624,2485.45293,2643.60233,0.0311,2650.81923,-0.07115,0.01228
0.14689,2448.58527,2614.62624,0.0312,2650.60083,-0.07106,0.01906
0.14754,2461.30897,2607.36223,0.0313,2650.55567,-0.07096,0.01228
0.14819,2466.35681,2609.19766,0.0314,2650.33746,-0.07087,0.02585
0.14884,2474.8946,2636.06353,0.0315,2649.85978,-0.07078,-0.00128
0.14949,2470.77205,2627.99656,0.0316,2649.81497,-0.07068,0.02585
0.15014,2477.17495,2635.42049,0.0317,2650.0299,-0.07059,0.04619
0.15078,2513.06346,2659.78421,0.0318,2649.98522,-0.0705,-0.00128
0.15143,2493.78995,2631.98158,0.0319,2649.4213,-0.07041,0.01228
0.15208,2452.012,2607.20751,0.032,2649.37687,-0.07031,0.01228
0.15273,2461.35946,2608.53456,0.0321,2648.89968,-0.07022,0.01228
0.15338,2482.04186,2606.32194,0.0322,2648.85549,-0.07013,0.01228
0.15403,2444.81168,2587.6259,0.0323,2648.81138,-0.07004,0.02585
0.15468,2495.2703,2619.73614,0.0324,2648.76735,-0.06994,0.01906
0.15533,2462.50141,2605.86032,0.0325,2648.72341,-0.06985,0.01228
0.15598,2493.90216,2634.25841,0.0326,2648.67954,-0.06976,0.02585
0.15663,2469.98653,2637.80589,0.0327,2648.46263,-0.06966,0.0055
0.15728,2482.18023,2604.18622,0.0328,2648.24581,-0.06957,0.02585
0.15793,2474.75644,2631.88114,0.0329,2648.20225,-0.06948,0.01906
0.15858,2493.48502,2637.48683,0.033,2648.07214,-0.06939,0.03941
0.15923,2469.25235,2603.38045,0.0331,2648.02875,-0.06929,0.0055
0.15988,2505.77391,2627.86524,0.0332,2647.72566,-0.0692,0.02585
0.16053,2499.52725,2637.55005,0.0333,2647.68247,-0.06911,0.02585
0.16118,2464.65023,2611.06178,0.0334,2647.72589,-0.06901,0.02585
0.16183,2506.49738,2649.69687,0.0335,2647.68284,-0.06892,0.01906
0.16248,2496.77511,2614.81225,0.0336,2647.46672,-0.06883,0.01906
0.16313,2471.155,2594.54034,0.0337,2647.42386,-0.06874,0.03263
0.16378,2490.71629,2636.4699,0.0338,2647.20792,-0.06864,0.04619
0.16443,2483.37151,2617.78709,0.0339,2647.16524,-0.06855,0.02585
0.16508,2497.30535,2619.34385,0.034,2647.12264,-0.06846,0.01906
0.16573,2484.52043,2628.72018,0.0341,2646.9935,-0.06836,0.0055
0.16638,2510.74829,2656.91697,0.0342,2646.95107,-0.06827,0.0055
0.16702,2493.62673,2607.28173,0.0343,2646.90871,-0.06818,0.02585
0.16767,2488.26227,2627.09964,0.0344,2646.86644,-0.06809,0.01228
0.16832,2474.21142,2629.24356,0.0345,2646.56445,-0.06799,0.02585
0.16897,2484.23518,2612.59832,0.0346,2646.52237,-0.0679,0.02585
0.16962,2511.38585,2647.62944,0.0347,2646.65353,-0.06781,0.01906
0.17027,2491.30671,2605.19769,0.0348,2646.61157,-0.06772,0.02585
0.17092,2493.51636,2620.15497,0.0349,2646.48307,-0.06762,0.01906
0.17157,2493.85056,2607.88271,0.035,2646.44128,-0.06753,0.04619
0.17222,2523.31227,2607.24368,0.0351,2646.48609,-0.06744,0.01906
0.17287,2499.4023,2631.28503,0.0352,2646.44443,-0.06734,0.01228
0.17352,2493.99825,2608.03398,0.0353,2646.57596,-0.06725,0.0055
0.17417,2495.90366,2635.14977,0.0354,2646.70752,-0.06716,0.02585
0.17482,2512.6249,2645.01414,0.0355,2646.66603,-0.06707,0.03263
0.17547,2534.29758,2627.90265,0.0356,2646.71111,-0.06697,0.01228
